timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1675426138195,307,HTTP Request,200,,text,true,,488,129,10,10,http://localhost:7000/randomRequest,306,0,1
1675426138211,310,HTTP Request,200,,text,true,,411,129,10,10,http://localhost:7000/randomRequest,310,0,0
1675426137993,562,HTTP Request,200,,text,true,,631,129,10,10,http://localhost:7000/randomRequest,562,0,0
1675426138110,516,HTTP Request,200,,text,true,,490,129,10,10,http://localhost:7000/randomRequest,516,0,0
1675426138367,312,HTTP Request,200,,text,true,,490,129,10,10,http://localhost:7000/randomRequest,312,0,0
1675426138316,412,HTTP Request,200,,text,true,,488,129,10,10,http://localhost:7000/randomRequest,412,0,0
1675426138115,613,HTTP Request,200,,text,true,,528,129,10,10,http://localhost:7000/randomRequest,613,0,1
1675426138555,308,HTTP Request,200,,text,true,,1304,129,10,10,http://localhost:7000/randomRequest,308,0,1
1675426138457,412,HTTP Request,200,,text,true,,526,129,10,10,http://localhost:7000/randomRequest,412,0,1
1675426138470,417,HTTP Request,200,,text,true,,488,129,10,10,http://localhost:7000/randomRequest,417,0,0
1675426138399,517,HTTP Request,200,,text,true,,488,129,10,10,http://localhost:7000/randomRequest,517,0,1
1675426138502,414,HTTP Request,200,,text,true,,528,129,10,10,http://localhost:7000/randomRequest,414,0,0
1675426138626,312,HTTP Request,200,,text,true,,401,129,10,10,http://localhost:7000/randomRequest,312,0,1
1675426138521,417,HTTP Request,200,,text,true,,517,129,10,10,http://localhost:7000/randomRequest,417,0,0
1675426138729,312,HTTP Request,200,,text,true,,415,129,10,10,http://localhost:7000/randomRequest,312,0,0
1675426138729,312,HTTP Request,200,,text,true,,416,129,10,10,http://localhost:7000/randomRequest,312,0,0
1675426138887,207,HTTP Request,200,,text,true,,401,129,10,10,http://localhost:7000/randomRequest,207,0,0
1675426138916,210,HTTP Request,200,,text,true,,416,129,10,10,http://localhost:7000/randomRequest,210,0,0
1675426138679,488,HTTP Request,200,,text,true,,414,129,10,10,http://localhost:7000/randomRequest,488,0,0
1675426138863,313,HTTP Request,200,,text,true,,416,129,10,10,http://localhost:7000/randomRequest,313,0,1
1675426138916,310,HTTP Request,200,,text,true,,543,129,10,10,http://localhost:7000/randomRequest,310,0,0
1675426138869,414,HTTP Request,200,,text,true,,490,129,10,10,http://localhost:7000/randomRequest,414,0,1
1675426139126,206,HTTP Request,200,,text,true,,413,129,10,10,http://localhost:7000/randomRequest,206,0,0
1675426139041,313,HTTP Request,200,,text,true,,490,129,10,10,http://localhost:7000/randomRequest,313,0,0
1675426138938,416,HTTP Request,200,,text,true,,483,129,10,10,http://localhost:7000/randomRequest,416,0,1
1675426139094,313,HTTP Request,200,,text,true,,416,129,10,10,http://localhost:7000/randomRequest,313,0,0
1675426139041,431,HTTP Request,200,,text,true,,549,129,10,10,http://localhost:7000/randomRequest,431,0,0
1675426139176,312,HTTP Request,200,,text,true,,549,129,10,10,http://localhost:7000/randomRequest,312,0,0
1675426139226,313,HTTP Request,200,,text,true,,400,129,10,10,http://localhost:7000/randomRequest,313,0,0
1675426139167,374,HTTP Request,200,,text,true,,412,129,10,10,http://localhost:7000/randomRequest,374,0,0
1675426138938,623,HTTP Request,200,,text,true,,528,129,10,10,http://localhost:7000/randomRequest,623,0,1
1675426139355,308,HTTP Request,200,,text,true,,411,129,10,10,http://localhost:7000/randomRequest,308,0,0
1675426139407,308,HTTP Request,200,,text,true,,416,129,10,10,http://localhost:7000/randomRequest,308,0,0
1675426139332,412,HTTP Request,200,,text,true,,545,129,10,10,http://localhost:7000/randomRequest,412,0,0
1675426139355,409,HTTP Request,200,,text,true,,490,129,10,10,http://localhost:7000/randomRequest,409,0,0
1675426139283,566,HTTP Request,200,,text,true,,631,129,10,10,http://localhost:7000/randomRequest,566,0,1
1675426139542,307,HTTP Request,200,,text,true,,398,129,10,10,http://localhost:7000/randomRequest,307,0,0
1675426139488,409,HTTP Request,200,,text,true,,401,129,10,10,http://localhost:7000/randomRequest,409,0,1
1675426139472,467,HTTP Request,200,,text,true,,641,129,10,10,http://localhost:7000/randomRequest,467,0,1
1675426139539,409,HTTP Request,200,,text,true,,475,129,10,10,http://localhost:7000/randomRequest,409,0,0
1675426139715,312,HTTP Request,200,,text,true,,416,129,10,10,http://localhost:7000/randomRequest,312,0,0
1675426139764,311,HTTP Request,200,,text,true,,488,129,10,10,http://localhost:7000/randomRequest,311,0,0
1675426139897,310,HTTP Request,200,,text,true,,416,129,10,10,http://localhost:7000/randomRequest,310,0,1
1675426139745,478,HTTP Request,200,,text,true,,645,129,10,10,http://localhost:7000/randomRequest,478,0,0
