timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1675426969163,105,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,105,0,1
1675426969268,269,HTTP Request,200,,text,true,,625,129,1,1,http://localhost:7000/randomRequest,269,0,1
1675426969537,102,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,102,0,0
1675426969639,104,HTTP Request,200,,text,true,,542,129,1,1,http://localhost:7000/randomRequest,104,0,0
1675426969744,209,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,209,0,0
1675426969953,204,HTTP Request,200,,text,true,,521,129,1,1,http://localhost:7000/randomRequest,204,0,1
1675426970157,208,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,208,0,0
1675426970365,106,HTTP Request,200,,text,true,,411,129,1,1,http://localhost:7000/randomRequest,106,0,1
1675426970471,106,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,106,0,0
1675426970577,210,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,210,0,0
1675426970787,208,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,208,0,0
1675426970996,205,HTTP Request,200,,text,true,,413,129,1,1,http://localhost:7000/randomRequest,205,0,0
1675426971201,208,HTTP Request,200,,text,true,,518,129,1,1,http://localhost:7000/randomRequest,208,0,0
1675426971410,106,HTTP Request,200,,text,true,,415,129,1,1,http://localhost:7000/randomRequest,106,0,0
1675426971516,106,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,106,0,1
1675426971622,105,HTTP Request,200,,text,true,,538,129,1,1,http://localhost:7000/randomRequest,105,0,0
1675426971727,105,HTTP Request,200,,text,true,,551,129,1,1,http://localhost:7000/randomRequest,105,0,0
1675426971832,106,HTTP Request,200,,text,true,,414,129,1,1,http://localhost:7000/randomRequest,106,0,0
1675426971938,103,HTTP Request,200,,text,true,,560,129,1,1,http://localhost:7000/randomRequest,103,0,1
1675426972041,262,HTTP Request,200,,text,true,,641,129,1,1,http://localhost:7000/randomRequest,262,0,1
1675426972304,105,HTTP Request,200,,text,true,,546,129,1,1,http://localhost:7000/randomRequest,105,0,0
